input,output,candidate_1,candidate_2,candidate_3,model_name,lmcor_output
Trẻ em không ngạicameraGilmore Jones Giám đốc St Elli nói,"Trẻ em không ngại camera, Gilmore Jones, Giám đốc St. Elli, nói.","Trẻ em không ngại camera, Gilmore Jones, Giám đốc St. Elli nói.","Trẻ em không ngại camera, Gilmore Jones, Giám đốc St. Elli nói.","Trẻ em không ngại camera, Gilmore Jones, Giám đốc St. Elli nói.",gemini-2.0-flash,"Trẻ em không ngại camera, Gilmore Jones, Giám đốc St. Elli nói."
Là người đưa ra quyếtđịOhnhưng HLhV Tavares đã chứng tỏ được rằng ông chỉ là người ngoài cuộc,"Là người đưa ra quyết định, nhưng HLV Tavares đã chứng tỏ được rằng ông chỉ là người ngoài cuộc.","Là người đưa ra quyết định, nhưng HLH V Tavares đã chứng tỏ được rằng ông chỉ là người ngoài cuộc.",Là người đưa ra quyết định nhưng HLV Tavares đã chứng tỏ được rằng ông chỉ là người ngoài cuộc.,"Là người đưa ra quyết định, nhưng HLH V Tavares đã chứng tỏ được rằng ông chỉ là người ngoài cuộc.",gemini-2.0-flash,"Là người đưa ra quyết định, nhưng HLH V Tavares đã chứng tỏ được rằng ông chỉ là người ngoài cuộc."
Loại dau tiên có khả năng xử lý đồ họa và video đạt đến tốc độ 300 MHz còn poại thứ hai cao cấp hơn xử lý đồ họA đạt tốc độ cực đại đến 450MHz còn xử lý video đến những 600 mhz,"Loại đầu tiên có khả năng xử lý đồ họa và video đạt đến tốc độ 300 MHz, còn loại thứ hai cao cấp hơn: xử lý đồ họa đạt tốc độ cực đại đến 450MHz còn xử lý video đến những 600 MHz.","Loại đầu tiên có khả năng xử lý đồ họa và video đạt đến tốc độ 300 MHz, còn loại thứ hai cao cấp hơn, xử lý đồ họa đạt tốc độ cực đại đến 450 MHz và xử lý video đến những 600 MHz.","Loại đầu tiên có khả năng xử lý đồ họa và video đạt đến tốc độ 300 MHz, còn loại thứ hai cao cấp hơn, xử lý đồ họa đạt tốc độ cực đại đến 450 MHz, còn xử lý video đến những 600 MHz.","Loại đầu tiên có khả năng xử lý đồ họa và video đạt đến tốc độ 300 MHz, còn loại thứ hai cao cấp hơn, xử lý đồ họa đạt tốc độ cực đại đến 450 MHz, còn xử lý video đến những 600 MHz.",gemini-2.0-flash,"Loại đầu tiên có khả năng xử lý đồ họa và video đạt đến tốc độ 300 MHz, còn loại thứ hai cao cấp hơn, xử lý đồ họa đạt tốc độ cực đại đến 450 MHz, còn loại thứ hai cao cấp hơn, xử lý đồ họa đạt tốc độ cực đại đến 450 MHz, còn loại thứ hai cao cấp hơn, xử lý đồ họa đạt tốc độ cực đại đến 450 MHz, còn loại thứ hai cao cấp hơn, xử lý đồ họa đạt tốc độ cực đại đến 450 MHz, còn loại thứ hai cao cấp hơn, xử lý đồ họa đạt tốc độ"
vậy theo ôngđiều gì khiến họ vẫn dính vào tiêu cực,"Vậy theo ông, điều gì khiến họ vẫn dính vào tiêu cực?","Vậy theo ông, điều gì khiến họ vẫn dính vào tiêu cực?","Vậy theo ông, điều gì khiến họ vẫn dính vào tiêu cực?","Vậy theo ông, điều gì khiến họ vẫn dính vào tiêu cực?",gemini-2.0-flash,"Vậy theo ông, điều gì khiến họ vẫn dính vào tiêu cực?"
Không phải chỉ một minh tôi mà ca sĩ nàokcũng thế muốn tạo dựnJ được một chỗ đứng sẽ nphải mất rất nhiều thời gian và cả những nỗ lực nên tôi chỉ bết phấn đấu hết sức Hmình thôi Chịthường chọn cách nàoQ cho mình khi có ciuyện không vui xảy ra,"Không phải chỉ một mình tôi mà ca sĩ nào cũng thế, muốn tạo dựng được một chỗ đứng sẽ phải mất rất nhiều thời gian và cả những nỗ lực, nên tôi chỉ biết phấn đấu hết sức mình thôi. Chị thường chọn cách nào cho mình khi có chuyện không vui xảy ra?","Không phải chỉ một mình tôi mà ca sĩ nào cũng thế, muốn tạo dựng được một chỗ đứng sẽ phải mất rất nhiều thời gian và cả những nỗ lực, nên tôi chỉ biết phấn đấu hết sức mình thôi. Chị thường chọn cách nào cho mình khi có chuyện không vui xảy ra?","Không phải chỉ một mình tôi mà ca sĩ nào cũng thế, muốn tạo dựng được một chỗ đứng sẽ phải mất rất nhiều thời gian và cả những nỗ lực, nên tôi chỉ biết phấn đấu hết sức mình thôi. Chị thường chọn cách nào cho mình khi có chuyện không vui xảy ra?","Không phải chỉ một mình tôi mà ca sĩ nào cũng thế, muốn tạo dựng được một chỗ đứng sẽ phải mất rất nhiều thời gian và cả những nỗ lực, nên tôi chỉ biết phấn đấu hết sức mình thôi. Chị thường chọn cách nào cho mình khi có chuyện không vui xảy ra?",gemini-2.0-flash,"Không phải chỉ một mình tôi mà ca sĩ nào cũng thế, muốn tạo dựng được một chỗ đứng sẽ phải mất rất nhiều thời gian và cả những nỗ lực nên tôi chỉ biết phấn đấu hết sức mình thôi. Chị thường chọn cách nào cho mình khi có chuyện không vui xảy ra?"
Nhữngzđoạn từng bị cắt bỏ o khâu kiểm duyệt của bộ phim câm đen trắng kinh uđiển do đSạo diỄn Srergei Eisenstein sản xUất năm 1925 được khôi phục li và trình chiẾu lần đầu tSiên tại Liên hoan phim Berlin Chiến hạm Ptemkin - một kiệt tác điện ảnh - được tôn vinh là bBộ phim hay nghấtC mọi dântộcmọi thời đạiO nhưng Phải chịu nhiều thăng trầm vì cổ vũ cho tinh thần chiến đấu chống áp bứy,"Những đoạn từng bị cắt bỏ ở khâu kiểm duyệt của bộ phim câm, đen trắng kinh điển do đạo diễn Sergei Eisenstein sản xuất năm 1925 được khôi phục lại và trình chiếu lần đầu tiên tại Liên hoan phim Berlin. Chiến hạm Potemkin - một kiệt tác điện ảnh - được tôn vinh là Bộ phim hay nhất mọi dân tộc, mọi thời đại- nhưng phải chịu nhiều thăng trầm vì cổ vũ cho tinh thần chiến đấu, chống áp bức.","Những đoạn từng bị cắt bỏ ở khâu kiểm duyệt của bộ phim câm đen trắng kinh điển do đạo diễn Sergei Eisenstein sản xuất năm 1925 được khôi phục lại và trình chiếu lần đầu tiên tại Liên hoan phim Berlin. Chiến hạm Potemkin - một kiệt tác điện ảnh - được tôn vinh là bộ phim hay nhất mọi thời đại, nhưng phải chịu nhiều thăng trầm vì cổ vũ cho tinh thần chiến đấu chống áp bức.","Những đoạn từng bị cắt bỏ ở khâu kiểm duyệt của bộ phim câm đen trắng kinh điển do đạo diễn Sergei Eisenstein sản xuất năm 1925 được khôi phục lại và trình chiếu lần đầu tiên tại Liên hoan phim Berlin. Chiến hạm Potemkin - một kiệt tác điện ảnh - được tôn vinh là bộ phim hay nhất mọi thời đại, nhưng phải chịu nhiều thăng trầm vì cổ vũ cho tinh thần chiến đấu chống áp bức.","Những đoạn từng bị cắt bỏ ở khâu kiểm duyệt của bộ phim câm đen trắng kinh điển do đạo diễn Sergei Eisenstein sản xuất năm 1925 được khôi phục lại và trình chiếu lần đầu tiên tại Liên hoan phim Berlin. Chiến hạm Potemkin - một kiệt tác điện ảnh - được tôn vinh là bộ phim hay nhất mọi thời đại, nhưng phải chịu nhiều thăng trầm vì cổ vũ cho tinh thần chiến đấu chống áp bức.",gemini-2.0-flash,"Những đoạn từng bị cắt bỏ ở khâu kiểm duyệt của bộ phim câm đen trắng kinh điển do đạo diễn Sergei Eisenstein sản xuất năm 1925 được khôi phục lại và trình chiếu lần đầu tiên tại Liên hoan phim Berlin. Chiến hạm Potemkin - một kiệt tác điện ảnh - được tôn vinh là bộ phim hay nhất mọi thời đại, nhưng phải chịu nhiều thăng trầm vì cổ vũ cho tinh thần chiến đấu chống áp bức."
Đó chỈ là một trong nhữngtriệu chứng cua cÁcnbà mẹ sau khi sinh và sẽ qua đi trong ít tháng,Đó chỉ là một trong những triệu chứng của các bà mẹ sau khi sinh và sẽ qua đi trong ít tháng.,Đó chỉ là một trong những triệu chứng của các bà mẹ sau khi sinh và sẽ qua đi trong ít tháng.,Đó chỉ là một trong những triệu chứng của các bà mẹ sau khi sinh và sẽ qua đi trong ít tháng.,Đó chỉ là một trong những triệu chứng của các bà mẹ sau khi sinh và sẽ qua đi trong ít tháng.,gemini-2.0-flash,Đó chỉ là một trong những triệu chứng của các bà mẹ sau khi sinh và sẽ qua đi trong ít tháng.
Đôi bên suy xôxátto nu không có đồNg đội can thiệp,Đôi bên suýt xô xát to nếu không có đồng đội can thiệp.,"Đôi bên suy xát to, nhưng không có động đội can thiệp.",Đôi bên suy xét tới việc không có động đội can thiệp.,"Đôi bên suy xét, không có đồng đội can thiệp.",gemini-2.0-flash,"Đôi bên suy xét, không có đồng đội can thiệp."
Khi biết tôi có Crục trặc về tiền nong với VliệtHùng không chỉ Canh Tuấn mà bầu show Quang Huy cũng giúp đỡ mọi chuyện cÓ tính tương trợ nhưng diễn Ra sòng phẳng chứ không mập mờ như nhIều nguoi đã gán cho tôi,"Khi biết tôi có trục trặc về tiền nong với Việt Hùng không chỉ anh Tuấn mà bầu show Quang Huy cũng giúp đỡ, mọi chuyện có tính tương trợ nhưng diễn ra sòng phẳng chứ không mập mờ như nhiều người đã gán cho tôi.","Khi biết tôi có trục trặc về tiền nong với Việt Hùng, không chỉ Canh Tuấn mà bầu show Quang Huy cũng giúp đỡ mọi chuyện có tính tương trợ, nhưng diễn ra sòng phẳng chứ không mập mờ như nhiều người đã gán cho tôi.","Khi biết tôi có trục trặc về tiền nong với Việt Hùng, không chỉ Canh Tuấn mà bầu show Quang Huy cũng giúp đỡ mọi chuyện có tính tương trợ, nhưng diễn ra sòng phẳng chứ không mập mờ như nhiều người đã gán cho tôi.","Khi biết tôi có trục trặc về tiền nong với Việt Hùng, không chỉ Canh Tuấn mà bầu show Quang Huy cũng giúp đỡ. Mọi chuyện có tính tương trợ nhưng diễn ra sòng phẳng chứ không mập mờ như nhiều người đã gán cho tôi.",gemini-2.0-flash,"Khi biết tôi có trục trặc về tiền nong với Việt Hùng, không chỉ Canh Tuấn mà bầu show Quang Huy cũng giúp đỡ. Mọi chuyện có tính tương trợ nhưng diễn ra sòng phẳng chứ không mập mờ như nhiều người đã gán cho tôi."
Tuý nhiên đêm nay đội bóng Hoàng gia còn có cơ hội rút ngắn khoảng cách bằng trận đấu trêN sân nhà với Levante Trở Vlại vi trận đấu đêm qua HLV Rijkaard của Barca đã đưa ra được đỘi hình xUất phát nhưtý muố Hà không có sự thay đổi Nào so với txn thắng Real tuần trướC cũngxnhư trYXnLhòa celtic ở khuôn khổ Chamdpions League,"Tuy nhiên, đêm nay, đội bóng Hoàng gia còn có cơ hội rút ngắn khoảng cách bằng trận đấu trên sân nhà với Levante. Trở lại với trận đấu đêm qua, HLV Rijkaard của Barca đã đưa ra được đội hình xuất phát như ý muốn và không có sự thay đổi nào so với trận thắng Real tuần trước cũng như trận hòa Celtic ở khuôn khổ Champions League.","Tuy nhiên, đêm nay đội bóng Hoàng gia còn có cơ hội rút ngắn khoảng cách bằng trận đấu trên sân nhà với Levante. Trở lại với trận đấu đêm qua, HLV Rijkaard của Barca đã đưa ra được đội hình xuất phát như ý muốn. Hà không có sự thay đổi nào so với trận thắng Real tuần trước, cũng như trận hòa Celtic ở khuôn khổ Champions League.","Tuy nhiên, đêm nay đội bóng Hoàng gia còn có cơ hội rút ngắn khoảng cách bằng trận đấu trên sân nhà với Levante. Trở lại với trận đấu đêm qua, HLV Rijkaard của Barca đã đưa ra được đội hình xuất phát như tuy muốn, Hà không có sự thay đổi nào so với trận thắng Real tuần trước cũng như trận hòa Celtic ở khuôn khổ Champions League.","Tuy nhiên, đêm nay đội bóng Hoàng gia còn có cơ hội rút ngắn khoảng cách bằng trận đấu trên sân nhà với Levante. Trở lại với trận đấu đêm qua, HLV Rijkaard của Barca đã đưa ra được đội hình xuất phát như ý muốn. Hà không có sự thay đổi nào so với trận thắng Real tuần trước cũng như trận hòa Celtic ở khuôn khổ Champions League.",gemini-2.0-flash,"Tuy nhiên, đêm nay, đội bóng Hoàng gia còn có cơ hội rút ngắn khoảng cách bằng trận đấu trên sân nhà với Levante. Trở lại với trận đấu đêm qua, HLV Rijkaard của Barca đã đưa ra được đội hình xuất phát như ý muốn. Hà không có sự thay đổi nào so với trận thắng Real tuần trước cũng như trận hòa Celtic ở khuôn khổ Champions League."
"Các tán lá sấu cònlànơi trú ẩn lý tưởng của lũ ve sau saua khi từ dưới đấut chui lên lột xáct Thang 5, trên những con đường phủ đầy lớp hoa sấu mỗi lần có cơn gió thổi qua lại rụng rào rào","Các tán lá sấu còn là nơi trú ẩn lý tưởng của lũ ve sầu sau khi từ dưới đất chui lên lột xác. Tháng 5, trên những con đường phủ đầy lớp hoa sấu, mỗi lần có cơn gió thổi qua lại rụng rào rào.","Các tán lá sấu còn là nơi trú ẩn lý tưởng của lũ ve sau khi từ dưới đất chui lên lột xác. Tháng 5, trên những con đường phủ đầy lớp hoa sấu, mỗi lần có cơn gió thổi qua lại rụng rào rào.","Các tán lá sấu còn là nơi trú ẩn lý tưởng của lũ ve sau khi từ dưới đất chui lên lột xác. Tháng 5, trên những con đường phủ đầy lớp hoa sấu, mỗi lần có cơn gió thổi qua lại rụng rào rào.","Các tán lá sấu còn là nơi trú ẩn lý tưởng của lũ ve sau khi từ dưới đất chui lên lột xác. Tháng 5, trên những con đường phủ đầy lớp hoa sấu, mỗi lần có cơn gió thổi qua lại rụng rào rào.",gemini-2.0-flash,"Các tán lá sấu còn là nơi trú ẩn lý tưởng của lũ ve sau khi từ dưới đất chui lên lột xác. Tháng 5, trên những con đường phủ đầy lớp hoa sấu, mỗi lần có cơn gió thổi qua lại rụng rào rào."
